timestamp,raw,dec_val,tail,dt_s
2026-03-13 15:53:38.652,J34J40,4,40,1.000
2026-03-13 15:53:39.652,J32J40,2,40,1.000
2026-03-13 15:53:40.652,J34J40,4,40,1.000
2026-03-13 15:53:41.653,J35J40,5,40,1.001
2026-03-13 15:53:42.654,J32J40,2,40,1.001
2026-03-13 15:53:43.653,J39J40,9,40,0.999
2026-03-13 15:53:44.654,J34J40,4,40,1.000
2026-03-13 15:53:45.654,J35J40,5,40,1.000
2026-03-13 15:53:46.654,J38J40,8,40,1.001
2026-03-13 15:53:47.656,J33J40,3,40,1.001
2026-03-13 15:53:48.656,J35J40,5,40,1.000
2026-03-13 15:53:49.657,J32J40,2,40,1.001
2026-03-13 15:53:50.657,J35J40,5,40,1.000
2026-03-13 15:53:51.658,J33J40,3,40,1.001
2026-03-13 15:53:52.657,J36J40,6,40,1.000
2026-03-13 15:53:53.658,J35J40,5,40,1.001
2026-03-13 15:53:54.657,J34J40,4,40,0.999
2026-03-13 15:53:55.659,J35J40,5,40,1.001
2026-03-13 15:53:56.659,J33J40,3,40,1.001
2026-03-13 15:53:57.659,J38J40,8,40,1.000
2026-03-13 15:53:58.659,J37J40,7,40,1.000
2026-03-13 15:53:59.659,J31J40,1,40,1.000
2026-03-13 15:54:00.659,J33J40,3,40,1.000
2026-03-13 15:54:01.660,J39J40,9,40,1.001
2026-03-13 15:54:02.660,J34J40,4,40,1.000
2026-03-13 15:54:03.660,J34J40,4,40,1.000
2026-03-13 15:54:04.660,J34J40,4,40,1.000
2026-03-13 15:54:05.661,J32J40,2,40,1.001
2026-03-13 15:54:06.662,J38J40,8,40,1.001
2026-03-13 15:54:07.662,J33J40,3,40,1.000
2026-03-13 15:54:08.662,J38J40,8,40,1.000
2026-03-13 15:54:09.662,J36J40,6,40,1.000
2026-03-13 15:54:10.662,J32J40,2,40,1.000
2026-03-13 15:54:11.664,J310J40,16,40,1.002
2026-03-13 15:54:12.662,J33J40,3,40,0.999
2026-03-13 15:54:13.663,J311J40,17,40,1.001
2026-03-13 15:54:14.664,J31J40,1,40,1.001
2026-03-13 15:54:15.663,J32J40,2,40,0.999
2026-03-13 15:54:16.663,J34J40,4,40,1.000
2026-03-13 15:54:17.664,J33J40,3,40,1.001
2026-03-13 15:54:18.665,J36J40,6,40,1.000
2026-03-13 15:54:19.665,J38J40,8,40,1.000
2026-03-13 15:54:20.664,J35J40,5,40,1.000
2026-03-13 15:54:21.667,J35J40,5,40,1.003
2026-03-13 15:54:22.665,J38J40,8,40,0.998
2026-03-13 15:54:23.666,J32J40,2,40,1.000
2026-03-13 15:54:24.666,J37J40,7,40,1.000
2026-03-13 15:54:25.666,J33J40,3,40,1.000
2026-03-13 15:54:26.667,J37J40,7,40,1.001
2026-03-13 15:54:27.667,J37J40,7,40,1.000
2026-03-13 15:54:28.669,J31J40,1,40,1.002
2026-03-13 15:54:29.667,J35J40,5,40,0.998
2026-03-13 15:54:30.667,J31J40,1,40,1.000
2026-03-13 15:54:31.669,J33J40,3,40,1.002
2026-03-13 15:54:32.668,J35J40,5,40,0.999
2026-03-13 15:54:33.670,J34J40,4,40,1.002
2026-03-13 15:54:34.669,J33J40,3,40,0.999
2026-03-13 15:54:35.669,J31J40,1,40,1.000
2026-03-13 15:54:36.669,J35J40,5,40,1.000
2026-03-13 15:54:37.670,J33J40,3,40,1.000
2026-03-13 15:54:38.671,J36J40,6,40,1.001
2026-03-13 15:54:39.670,J32J40,2,40,1.000
2026-03-13 15:54:40.671,J35J40,5,40,1.001
2026-03-13 15:54:41.670,J33J40,3,40,0.999
2026-03-13 15:54:42.670,J38J40,8,40,1.000
2026-03-13 15:54:43.671,J38J40,8,40,1.000
2026-03-13 15:54:44.671,J37J40,7,40,1.000
2026-03-13 15:54:45.671,J34J40,4,40,1.000
2026-03-13 15:54:46.671,J34J40,4,40,1.000
2026-03-13 15:54:47.672,J35J40,5,40,1.001
2026-03-13 15:54:48.672,J32J40,2,40,1.000
2026-03-13 15:54:49.672,J36J40,6,40,1.000
2026-03-13 15:54:50.674,J35J40,5,40,1.001
2026-03-13 15:54:51.673,J33J40,3,40,0.999
2026-03-13 15:54:52.673,J33J40,3,40,1.000
2026-03-13 15:54:53.673,J35J40,5,40,1.000
2026-03-13 15:54:54.674,J37J40,7,40,1.000
2026-03-13 15:54:55.674,J32J40,2,40,1.000
2026-03-13 15:54:56.674,J34J40,4,40,1.000
2026-03-13 15:54:57.674,J32J40,2,40,1.000
2026-03-13 15:54:58.675,J38J40,8,40,1.000
2026-03-13 15:54:59.675,J35J40,5,40,1.001
2026-03-13 15:55:00.675,J35J40,5,40,1.000
2026-03-13 15:55:01.678,J34J40,4,40,1.003
2026-03-13 15:55:02.676,J36J40,6,40,0.998
2026-03-13 15:55:03.676,J32J40,2,40,1.000
2026-03-13 15:55:04.679,J33J40,3,40,1.003
2026-03-13 15:55:05.679,J32J40,2,40,1.000
2026-03-13 15:55:06.679,J37J40,7,40,1.000
2026-03-13 15:55:07.679,J32J40,2,40,0.999
2026-03-13 15:55:08.679,J33J40,3,40,1.001
2026-03-13 15:55:09.679,J37J40,7,40,1.000
2026-03-13 15:55:10.680,J33J40,3,40,1.000
2026-03-13 15:55:11.681,J37J40,7,40,1.001
2026-03-13 15:55:12.680,J36J40,6,40,0.999
2026-03-13 15:55:13.682,J33J40,3,40,1.002
2026-03-13 15:55:14.681,J33J40,3,40,0.999
2026-03-13 15:55:15.681,J37J40,7,40,1.001
2026-03-13 15:55:16.682,J36J40,6,40,1.000
2026-03-13 15:55:17.681,J36J40,6,40,1.000
2026-03-13 15:55:18.682,J32J40,2,40,1.000
2026-03-13 15:55:19.682,J34J40,4,40,1.001
2026-03-13 15:55:20.682,J35J40,5,40,1.000
2026-03-13 15:55:21.683,J33J40,3,40,1.001
2026-03-13 15:55:22.683,J32J40,2,40,1.000
2026-03-13 15:55:23.683,J37J40,7,40,1.000
2026-03-13 15:55:24.684,J35J40,5,40,1.001
2026-03-13 15:55:25.685,J35J40,5,40,1.001
2026-03-13 15:55:26.685,J38J40,8,40,1.001
2026-03-13 15:55:27.685,J311J40,17,40,1.000
2026-03-13 15:55:28.684,J34J40,4,40,0.999
2026-03-13 15:55:29.684,J36J40,6,40,1.000
2026-03-13 15:55:30.686,J37J40,7,40,1.002
2026-03-13 15:55:31.685,J37J40,7,40,0.999
2026-03-13 15:55:32.686,J38J40,8,40,1.000
2026-03-13 15:55:33.686,J310J40,16,40,1.001
2026-03-13 15:55:34.686,J33J40,3,40,0.999
2026-03-13 15:55:35.688,J37J40,7,40,1.002
2026-03-13 15:55:36.686,J35J40,5,40,0.999
2026-03-13 15:55:37.688,J37J40,7,40,1.001
2026-03-13 15:55:38.688,J34J40,4,40,1.000
2026-03-13 15:55:39.688,J35J40,5,40,1.000
2026-03-13 15:55:40.688,J35J40,5,40,1.000
2026-03-13 15:55:41.688,J37J40,7,40,1.000
2026-03-13 15:55:42.688,J33J40,3,40,1.000
2026-03-13 15:55:43.689,J34J40,4,40,1.000
2026-03-13 15:55:44.689,J38J40,8,40,1.000
2026-03-13 15:55:45.691,J36J40,6,40,1.002
2026-03-13 15:55:46.689,J37J40,7,40,0.999
2026-03-13 15:55:47.690,J33J40,3,40,1.000
2026-03-13 15:55:48.690,J34J40,4,40,1.000
2026-03-13 15:55:49.690,J33J40,3,40,1.001
2026-03-13 15:55:50.690,J35J40,5,40,1.000
2026-03-13 15:55:51.691,J32J40,2,40,1.000
2026-03-13 15:55:52.691,J37J40,7,40,1.000
2026-03-13 15:55:53.691,J37J40,7,40,1.000
2026-03-13 15:55:54.692,J34J40,4,40,1.001
2026-03-13 15:55:55.692,J34J40,4,40,1.000
2026-03-13 15:55:56.692,J34J40,4,40,1.001
2026-03-13 15:55:57.692,J35J40,5,40,1.000
2026-03-13 15:55:58.693,J39J40,9,40,1.001
2026-03-13 15:55:59.693,J34J40,4,40,1.000
2026-03-13 15:56:00.694,J36J40,6,40,1.001
2026-03-13 15:56:01.694,J35J40,5,40,1.001
2026-03-13 15:56:02.694,J36J40,6,40,1.000
2026-03-13 15:56:03.694,J33J40,3,40,1.000
2026-03-13 15:56:04.695,J35J40,5,40,1.001
2026-03-13 15:56:05.695,J33J40,3,40,1.000
2026-03-13 15:56:06.695,J30J40,0,40,1.000
2026-03-13 15:56:07.695,J35J40,5,40,1.000
2026-03-13 15:56:08.695,J36J40,6,40,1.000
2026-03-13 15:56:09.695,J34J40,4,40,1.000
2026-03-13 15:56:10.697,J37J40,7,40,1.002
2026-03-13 15:56:11.697,J37J40,7,40,0.999
2026-03-13 15:56:12.697,J37J40,7,40,1.000
2026-03-13 15:56:13.697,J34J40,4,40,1.000
2026-03-13 15:56:14.697,J33J40,3,40,1.000
2026-03-13 15:56:15.697,J34J40,4,40,1.001
2026-03-13 15:56:16.698,J33J40,3,40,1.001
2026-03-13 15:56:17.699,J310J40,16,40,1.000
2026-03-13 15:56:18.698,J36J40,6,40,1.000
2026-03-13 15:56:19.698,J32J40,2,40,1.000
2026-03-13 15:56:20.700,J37J40,7,40,1.002
2026-03-13 15:56:21.700,J33J40,3,40,1.000
2026-03-13 15:56:22.701,J33J40,3,40,1.001
2026-03-13 15:56:23.701,J35J40,5,40,1.000
2026-03-13 15:56:24.702,J35J40,5,40,1.001
2026-03-13 15:56:25.703,J34J40,4,40,1.001
2026-03-13 15:56:26.704,J36J40,6,40,1.000
2026-03-13 15:56:27.702,J35J40,5,40,0.999
2026-03-13 15:56:28.704,J37J40,7,40,1.001
2026-03-13 15:56:29.703,J31J40,1,40,1.000
2026-03-13 15:56:30.703,J36J40,6,40,1.000
2026-03-13 15:56:31.703,J34J40,4,40,1.000
2026-03-13 15:56:32.704,J34J40,4,40,1.000
2026-03-13 15:56:33.704,J36J40,6,40,1.001
2026-03-13 15:56:34.705,J33J40,3,40,1.000
2026-03-13 15:56:35.704,J34J40,4,40,1.000
2026-03-13 15:56:36.705,J33J40,3,40,1.001
