timestamp,raw,dec_val,tail,dt_s
2026-03-16 13:02:39.027,J34J40,4,40,1.000
2026-03-16 13:02:40.028,J32J40,2,40,1.000
2026-03-16 13:02:41.028,J31J40,1,40,1.000
2026-03-16 13:02:42.028,J35J40,5,40,1.000
2026-03-16 13:02:43.028,J32J40,2,40,1.000
2026-03-16 13:02:44.028,J34J40,4,40,1.000
2026-03-16 13:02:45.029,J32J40,2,40,1.000
2026-03-16 13:02:46.029,J35J40,5,40,1.000
2026-03-16 13:02:47.029,J36J40,6,40,1.000
2026-03-16 13:02:48.029,J36J40,6,40,1.000
2026-03-16 13:02:49.030,J34J40,4,40,1.000
2026-03-16 13:02:50.031,J37J40,7,40,1.001
2026-03-16 13:02:51.030,J33J40,3,40,1.000
2026-03-16 13:02:52.031,J32J40,2,40,1.000
2026-03-16 13:02:53.032,J311J40,17,40,1.001
2026-03-16 13:02:54.031,J36J40,6,40,0.999
2026-03-16 13:02:55.032,J35J40,5,40,1.001
2026-03-16 13:02:56.032,J35J40,5,40,1.000
2026-03-16 13:02:57.032,J37J40,7,40,1.000
2026-03-16 13:02:58.032,J34J40,4,40,1.000
2026-03-16 13:02:59.033,J36J40,6,40,1.001
