point_name,position,distance_cm,height_cm,height_group,common_dose_x_cm,common_dose_y_cm,common_dose_z_cm,gamma_flux_x_cm,gamma_flux_y_cm,gamma_flux_z_cm,simulated_2202d_equivalent_proxy [uSv/h],u_mc_simulated_2202d_equivalent_proxy [uSv/h],gamma_flux [photon/cm2/s],u_mc_gamma_flux [photon/cm2/s],rel_u_mc_simulated_gca_cs137_equivalent_proxy [%],simulated_gca_proxy_mc_uncertainty_class,simulated_gca_cs137_equivalent_proxy [uSv/h],u_mc_simulated_gca_cs137_equivalent_proxy [uSv/h],simulated_combined_instrument_indication [uSv/h],u_mc_simulated_combined_instrument_indication [uSv/h],simulated_gamma_instrument_fraction,h1_gamma_group_1_target_reached,h1_gamma_group_1_configured_target_percent,h1_gamma_group_1_max_relative_error_percent,h1_gamma_input_convergence_status,instrument_proxy_status,pairing_method_for_3h,neutron_proxy_response_reference,gamma_proxy_response_reference
P2_x176_h85,P2,176.0,85.0,Upper height group (85–113 cm),174.55219138658774,-165.55219138658774,44.0,168.29783190699274,-159.29783190699274,44.0,1.418295851735202,0.3563511388408219,0.454449622965239,0.454449622965239,100.0,Very high (≥25%),0.005183840524750235,0.005183840524750235,1.4234796922599522,0.35638884151406425,0.00364166805676043,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P2_x199_h85,P2,199.0,85.0,Upper height group (85–113 cm),190.81564735387835,-181.81564735387835,44.0,184.56128787428327,-175.56128787428332,44.0,1.5691311455812296,0.36290555499706373,2.4348146097111525,2.2360997172928765,91.83860275744568,Very high (≥25%),0.027773574905221206,0.02550686312874772,1.5969047204864508,0.36380082725908625,0.017392130256062358,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P2_x300_h85,P2,300.0,85.0,Upper height group (85–113 cm),262.2334322537196,-253.23343225371963,44.0,255.97907277412463,-246.97907277412463,44.0,1.5539726133155687,0.5351518819799362,0.0,0.0,,Unknown,0.0,0.0,1.5539726133155687,0.5351518819799362,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P2_x321_h85,P2,321.0,85.0,Upper height group (85–113 cm),277.0826746586372,-268.0826746586372,44.0,270.82831517904214,-261.82831517904214,44.0,1.4947793821082849,0.4770135266946282,0.0,0.0,,Unknown,0.0,0.0,1.4947793821082849,0.4770135266946282,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x0_h45,P3,0.0,45.0,Lower height group (42–55 cm),53.25,0.0,4.0,44.405,0.0,4.0,84.37062279463932,3.916014431853718,14.88195518963712,3.794198783697249,25.49529773036339,Very high (≥25%),0.16975629090896807,0.04327987178326321,84.54037908554828,3.916253589565948,0.0020079906518657544,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x5_h45,P3,5.0,45.0,Lower height group (42–55 cm),58.25,0.0,4.0,49.405,0.0,4.0,66.89667886796255,3.0539141415287765,12.918771732355898,3.6972554540370672,28.61924903260774,Very high (≥25%),0.14736254372755145,0.04217405337017342,67.0440414116901,3.054205336025578,0.002197996132462514,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x57_h45,P3,57.0,45.0,Lower height group (42–55 cm),110.25,0.0,4.0,101.405,0.0,4.0,13.434125176951445,1.4705226944323464,0.3742900057786389,0.3361213716672854,89.80239025299353,Very high (≥25%),0.004269471470356395,0.003834087431549671,13.438394648421802,1.4705276927236022,0.00031770695697330183,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x114_h45,P3,114.0,45.0,Lower height group (42–55 cm),167.25,0.0,4.0,158.405,0.0,4.0,5.8356480983687335,0.9706609773036673,2.794412850816979,2.115340940327373,75.69894118218534,Very high (≥25%),0.03187545956013679,0.02412938538397922,5.8675235579288705,0.9709608437517545,0.0054325234906067,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x176_h45,P3,176.0,45.0,Lower height group (42–55 cm),229.25,0.0,4.0,220.405,0.0,4.0,2.7712747868336955,0.6813920308204562,0.0,0.0,,Unknown,0.0,0.0,2.7712747868336955,0.6813920308204562,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x199_h45,P3,199.0,45.0,Lower height group (42–55 cm),252.25,0.0,4.0,243.405,0.0,4.0,2.0771795558918256,0.5655195100808171,0.0,0.0,,Unknown,0.0,0.0,2.0771795558918256,0.5655195100808171,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x225_h45,P3,225.0,45.0,Lower height group (42–55 cm),278.25,0.0,4.0,269.405,0.0,4.0,2.0119795357598944,0.5786895722117902,0.0,0.0,,Unknown,0.0,0.0,2.0119795357598944,0.5786895722117902,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x300_h45,P3,300.0,45.0,Lower height group (42–55 cm),353.25,0.0,4.0,344.405,0.0,4.0,1.0655649644190148,0.4005263874753479,0.0,0.0,,Unknown,0.0,0.0,1.0655649644190148,0.4005263874753479,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x0_h85,P3,0.0,85.0,Upper height group (85–113 cm),53.25,0.0,44.0,44.405,0.0,44.0,33.933299644994804,2.117354464341706,17.97256064332604,3.5798613768933363,19.918482668871604,High (10–<25%),0.2050103762623895,0.04083495626521252,34.13831002125719,2.117748195919651,0.00600528778767121,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x5_h85,P3,5.0,85.0,Upper height group (85–113 cm),58.25,0.0,44.0,49.405,0.0,44.0,27.671639451406286,2.078858638560515,10.674520575643085,3.329758351143658,31.193516631945396,Very high (≥25%),0.12176269831899811,0.037982067551642164,27.793402149725285,2.079205587856375,0.004380992930014566,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x57_h85,P3,57.0,85.0,Upper height group (85–113 cm),110.25,0.0,44.0,101.405,0.0,44.0,9.09238596331897,1.0914195177460575,0.0,0.0,,Unknown,0.0,0.0,9.09238596331897,1.0914195177460575,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x100_h85,P3,100.0,85.0,Upper height group (85–113 cm),153.25,0.0,44.0,144.405,0.0,44.0,4.509943176578997,0.7034626445786316,0.0,0.0,,Unknown,0.0,0.0,4.509943176578997,0.7034626445786316,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x114_h85,P3,114.0,85.0,Upper height group (85–113 cm),167.25,0.0,44.0,158.405,0.0,44.0,5.1522545834475135,0.8327921404115423,0.0,0.0,,Unknown,0.0,0.0,5.1522545834475135,0.8327921404115423,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x176_h85,P3,176.0,85.0,Upper height group (85–113 cm),229.25,0.0,44.0,220.405,0.0,44.0,2.3477148326988964,0.5506795242797251,0.0,0.0,,Unknown,0.0,0.0,2.3477148326988964,0.5506795242797251,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x200_h85,P3,200.0,85.0,Upper height group (85–113 cm),253.25,0.0,44.0,244.405,0.0,44.0,1.6630347210798382,0.4172034841985255,0.0,0.0,,Unknown,0.0,0.0,1.6630347210798382,0.4172034841985255,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x225_h85,P3,225.0,85.0,Upper height group (85–113 cm),278.25,0.0,44.0,269.405,0.0,44.0,1.409396624777398,0.3709741160369594,0.0,0.0,,Unknown,0.0,0.0,1.409396624777398,0.3709741160369594,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x300_h85,P3,300.0,85.0,Upper height group (85–113 cm),353.25,0.0,44.0,344.405,0.0,44.0,1.8912974958225472,0.550046407787025,0.0,0.0,,Unknown,0.0,0.0,1.8912974958225472,0.550046407787025,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P3_x400_h85,P3,400.0,85.0,Upper height group (85–113 cm),453.25,0.0,44.0,444.405,0.0,44.0,0.20462472977091914,0.13543173137171466,0.0,0.0,,Unknown,0.0,0.0,0.20462472977091914,0.13543173137171466,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P4_x0_h42,P4,0.0,42.0,Lower height group (42–55 cm),50.10139789775538,41.10139789775538,1.0,43.84703841816037,34.84703841816037,1.0,27.557171638416754,1.7985167313597485,0.0,0.0,,Unknown,0.0,0.0,27.557171638416754,1.7985167313597485,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P4_x20_h42,P4,20.0,42.0,Lower height group (42–55 cm),64.24353352148633,55.243533521486334,1.0,57.98917404189133,48.98917404189133,1.0,17.695444010998063,1.5810702861452577,2.4807209237224623,1.5261057088116063,61.51863735327383,Very high (≥25%),0.028297221529375055,0.017408065093708767,17.723741232527438,1.5811661172886782,0.0015965715792240678,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P4_x71_h42,P4,71.0,42.0,Lower height group (42–55 cm),100.30597936200024,91.30597936200024,1.0,94.05161988240523,85.05161988240525,1.0,6.267532982046007,0.8856012775076274,3.210744788144864,2.43945078076336,75.97772298099254,Very high (≥25%),0.036624497207887574,0.02782645903179016,6.304157479253895,0.8860383369501511,0.005809578413676006,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P4_x85_h45,P4,85.0,45.0,Lower height group (42–55 cm),110.20547429861192,101.20547429861192,4.0,103.95111481901692,94.95111481901692,4.0,6.307294279818494,0.9885341999119345,0.0699410975369139,0.0699410975369139,100.0,Very high (≥25%),0.0007978078920864144,0.0007978078920864144,6.30809208771058,0.9885345218518983,0.00012647372311521942,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P4_x152_h113,P4,152.0,113.0,Upper height group (85–113 cm),157.5816286381106,148.5816286381106,72.0,151.3272691585156,142.3272691585156,72.0,3.355486940763043,0.7090731813281008,0.0,0.0,,Unknown,0.0,0.0,3.355486940763043,0.7090731813281008,0.0,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P5_x0_h45,P5,0.0,45.0,Lower height group (42–55 cm),0.0,44.25,4.0,0.0,35.405,4.0,129.52962322426177,4.323085672776985,25.001485566163243,5.258069497202356,21.031028269450413,High (10–<25%),0.28518829702439547,0.059978031368364805,129.81481152128617,4.323501717175149,0.0021968856533572997,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P5_x6_h45,P5,6.0,45.0,Lower height group (42–55 cm),0.0,50.25,4.0,0.0,41.405,4.0,103.08263063674077,3.9710270466675066,17.658468077374497,4.578459376924468,25.927840155006265,Very high (≥25%),0.20142756820265667,0.052225817911701056,103.28405820494343,3.9713704613673864,0.0019502290256931038,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P5_x0_h85,P5,0.0,85.0,Upper height group (85–113 cm),0.0,44.25,44.0,0.0,35.405,44.0,47.14856103464216,2.4559745627666842,19.853236066037127,3.28946409800817,16.568906384160954,High (10–<25%),0.22646296633505683,0.0375224368868495,47.37502400097721,2.4562611803769836,0.004780218503538606,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
P5_x6_h85,P5,6.0,85.0,Upper height group (85–113 cm),0.0,50.25,44.0,0.0,41.405,44.0,41.47182514764208,2.278500536622854,18.37377621895381,3.509605727763536,19.101167261105186,High (10–<25%),0.20958698377837662,0.04003356032901312,41.68141213142046,2.278852206998789,0.005028308136911342,False,80.0,100.0,configured 80% exploratory target not demonstrably reached; 21 point(s) have undefined relative MC uncertainty,response-labelled proxy; not a full detector-response calculation and not AP total dose,"exact position, nominal distance_cm, and nominal height_cm",Studsvik reference centre; ICRP-116 AP spectrum-weighted neutron proxy,LND 712 active-centre field; Cs-137-energy AP coefficient proxy
