point_name,position,distance_cm,height_cm,neutron_flux_x_cm,neutron_flux_y_cm,neutron_flux_z_cm,neutron_flux [n/cm2/s],u_mc_neutron_flux [n/cm2/s],rel_u_mc_neutron_flux [%],neutron_flux_tally_volume_cm3,gamma_flux_x_cm,gamma_flux_y_cm,gamma_flux_z_cm,gamma_flux_tally_volume_cm3,gamma_flux [photon/cm2/s],u_mc_gamma_flux [photon/cm2/s],rel_u_mc_gamma_flux [%],common_dose_x_cm,common_dose_y_cm,common_dose_z_cm,neutron_dose_per_source [pSv/source],u_mc_neutron_dose_per_source [pSv/source],neutron_dose_rate [uSv/h],u_mc_neutron_dose_rate [uSv/h],rel_u_mc_neutron_dose_rate [%],neutron_dose_mc_uncertainty_class,gamma_dose_per_source [pSv/source],u_mc_gamma_dose_per_source [pSv/source],gamma_dose_rate [uSv/h],u_mc_gamma_dose_rate [uSv/h],rel_u_mc_gamma_dose_rate [%],gamma_dose_mc_uncertainty_class,common_flux_x_cm,common_flux_y_cm,common_flux_z_cm,common_flux_tally_volume_cm3,common_neutron_flux [n/cm2/s],u_mc_common_neutron_flux [n/cm2/s],rel_u_mc_common_neutron_flux [%],common_gamma_flux [photon/cm2/s],u_mc_common_gamma_flux [photon/cm2/s],rel_u_mc_common_gamma_flux [%],x_cm,y_cm,z_cm,flux_centre_separation_cm,total_dose_rate [uSv/h],u_mc_total_dose_rate [uSv/h],rel_u_mc_total_dose_rate [%],total_dose_mc_uncertainty_class,neutron_dose_rate_std [uSv/h],gamma_dose_rate_std [uSv/h],total_dose_rate_std [uSv/h],neutron_dose_rel_unc [%],gamma_dose_rel_unc [%],total_dose_rel_unc [%],neutron_flux_std [n/cm2/s],gamma_flux_std [photon/cm2/s],neutron_flux_rel_unc [%],gamma_flux_rel_unc [%],common_gamma_to_neutron_flux_ratio,common_total_particle_flux [particles/cm2/s],u_mc_common_total_particle_flux [particles/cm2/s],u_mc_common_gamma_to_neutron_flux_ratio,gamma_to_neutron_dose_ratio,neutron_dose_fraction,gamma_dose_fraction,u_mc_gamma_to_neutron_dose_ratio,u_mc_neutron_dose_fraction,u_mc_gamma_dose_fraction,height_group
P2_x176_h85,P2,176.0,85.0,174.55219138658774,-165.55219138658774,44.0,3.549220420852104,0.6172963927187731,17.39245015869066,8.0,168.29783190699274,-159.29783190699274,44.0,2.477979114806917,0.084286144041748,0.0462090248816095,54.82398727212106,174.55219138658774,-165.55219138658774,44.0,4.116715238017934e-05,1.0884067250788235e-05,1.6213921723384952,0.42867530113961533,26.438717816266944,very high,2.1699869369611796e-07,1.0525644444857481e-07,0.005573262680390894,0.00270334260416045,48.50556593486896,very high,174.55219138658774,-165.55219138658774,44.0,8.0,2.831398987181942,0.5916063033664691,20.894487355711316,0.3046898175875361,0.12597643924643434,41.34579889931564,174.55219138658774,-165.55219138658774,44.0,8.844999999999976,1.626965435018886,0.428683825060353,26.348674399181494,very high,0.42867530113961533,0.00270334260416045,0.428683825060353,26.438717816266944,48.50556593486896,26.348674399181494,0.6172963927187731,0.0462090248816095,17.39245015869066,54.82398727212106,0.10761104986153515,3.136088804769478,0.6048703013276063,0.04985138870723187,0.0034373316804365167,0.9965744430948368,0.003425556905163261,0.0018988872176387386,0.0018859000075760533,0.0018859000075760533,Upper height group (85–113 cm)
P2_x199_h85,P2,199.0,85.0,190.81564735387835,-181.81564735387835,44.0,2.7139565693269865,0.5534111403330314,20.39130421568491,8.0,184.56128787428327,-175.56128787428332,44.0,2.477979114806917,0.1113913339864045,0.0450600894674494,40.45206018714984,190.81564735387835,-181.81564735387835,44.0,5.613463143693409e-05,1.3818825025903725e-05,2.210895015725517,0.5442624381933991,24.617290026084593,high,7.825888650588731e-08,3.4912545058930346e-08,0.002009953719735277,0.0008966726072871421,44.6116046594963,very high,190.81564735387835,-181.81564735387835,44.0,8.0,3.233317949474726,0.682113228021803,21.096385777112232,0.14208994120239873,0.044064715620200805,31.0118473181949,190.81564735387835,-181.81564735387835,44.0,8.845000000000056,2.2129049694452525,0.5442631768271562,24.594963829992036,high,0.5442624381933991,0.0008966726072871421,0.5442631768271562,24.617290026084593,44.6116046594963,24.594963829992036,0.5534111403330314,0.0450600894674494,20.39130421568491,40.45206018714984,0.043945551728212254,3.3754078906771245,0.6835350429970751,0.016482758368673973,0.0009091131444229611,0.9990917125915989,0.0009082874084010698,0.00046322024468971535,0.0004623791526088034,0.0004623791526088034,Upper height group (85–113 cm)
P2_x300_h85,P2,300.0,85.0,262.2334322537196,-253.23343225371963,44.0,1.1358975895446342,0.4028250325041152,35.46314704881118,8.0,255.97907277412463,-246.97907277412463,44.0,2.477979114806917,0.1018223020060348,0.0714800062204887,70.20073678579003,262.2334322537196,-253.23343225371963,44.0,1.9470276648388973e-05,8.272915694533977e-06,0.766848138035467,0.3258335826986156,42.48997507294537,very high,1.4373511923403929e-08,5.922106363080471e-09,0.00036916055218766397,0.00015209978373824788,41.20152677118314,very high,262.2334322537196,-253.23343225371963,44.0,8.0,1.6443236168900415,0.4644919512394066,28.248207741363842,0.030680730208842297,0.009508596536956791,30.992080280463398,262.2334322537196,-253.23343225371963,44.0,8.844999999999976,0.7672172985876546,0.325833618198859,42.469534876061246,very high,0.3258335826986156,0.00015209978373824788,0.325833618198859,42.48997507294537,41.20152677118314,42.469534876061246,0.4028250325041152,0.0714800062204887,35.46314704881118,70.20073678579003,0.018658571763914503,1.6750043470988838,0.4645892660988778,0.007824307563492701,0.0004813998155272174,0.9995188318187466,0.0004811681812535244,0.000284920530006276,0.0002846464065854304,0.0002846464065854304,Upper height group (85–113 cm)
P2_x321_h85,P2,321.0,85.0,277.0826746586372,-268.0826746586372,44.0,0.6272097633449903,0.2485082227339091,39.62122997074899,8.0,270.82831517904214,-261.82831517904214,44.0,2.477979114806917,0.0576143745969266,0.0243377415287403,42.24248149703706,277.0826746586372,-268.0826746586372,44.0,1.9449125076657022e-05,8.35918882158292e-06,0.7660150711154594,0.32923149984353994,42.97976792599108,very high,1.98968113326949e-08,8.68032728794464e-09,0.0005110176202930335,0.00022294025509309335,43.62672562352203,very high,277.0826746586372,-268.0826746586372,44.0,8.0,1.469924142939822,0.4058679273071719,27.611487929944694,0.0496544225889417,0.018111622507859446,36.475346129375794,277.0826746586372,-268.0826746586372,44.0,8.845000000000056,0.7665260887357525,0.3292315753259158,42.951124581933584,very high,0.32923149984353994,0.00022294025509309335,0.3292315753259158,42.97976792599108,43.62672562352203,42.951124581933584,0.2485082227339091,0.0243377415287403,39.62122997074899,42.24248149703706,0.03378026194578568,1.5195785655287637,0.40627183668879513,0.015453667366335641,0.0006671117051899482,0.9993333330361451,0.000666666963854897,0.00040855086618506355,0.0004080063130323084,0.0004080063130323084,Upper height group (85–113 cm)
P3_x0_h45,P3,0.0,45.0,53.25,0.0,4.0,103.1543213109288,3.397239628812288,3.2933565803533265,8.0,44.405,0.0,4.0,2.477979114806917,3.585230608800943,0.2011752470697302,5.611221955315504,53.25,0.0,4.0,0.0014733890604567688,6.136799177932263e-05,58.0302826722592,2.4170139480192385,4.165090771089192,low,1.6006085686604525e-06,1.722013298118881e-07,0.04110905853710571,0.00442271438877076,10.758491062933842,high,53.25,0.0,4.0,8.0,100.26837729685688,3.3915851601705445,3.3825072785703303,2.16789346467931,0.1365068435176583,6.296750543406032,53.25,0.0,4.0,8.844999999999999,58.0713917307963,2.417017994414214,4.162149248323295,low,2.4170139480192385,0.00442271438877076,2.417017994414214,4.165090771089192,10.758491062933842,4.162149248323295,3.397239628812288,0.2011752470697302,3.2933565803533265,5.611221955315504,0.021620909035567556,102.43627076153619,3.394331159008533,0.001545409929620551,0.0007084070013802895,0.9992920944838437,0.0007079055161563287,8.172607337795083e-05,8.161040565703985e-05,8.161040565703985e-05,Lower height group (42–55 cm)
P3_x5_h45,P3,5.0,45.0,58.25,0.0,4.0,89.50001924236973,3.4260560181931234,3.8279947280404745,8.0,49.405,0.0,4.0,2.477979114806917,2.828976090940188,0.1838976058074366,6.500500530788144,58.25,0.0,4.0,0.0012996305279624506,6.540168414952777e-05,51.186702094678225,2.5758832614532423,5.032329015236658,moderate,1.4184496153412703e-06,1.6118925552128308e-07,0.03643059859275893,0.0041398869595721905,11.363763208642553,high,58.25,0.0,4.0,8.0,87.29276538697543,3.092932682758187,3.5431718413856896,1.7788627199425635,0.12125646654358323,6.816516259753782,58.25,0.0,4.0,8.844999999999999,51.22313269327098,2.5758865882058997,5.028756448049663,moderate,2.5758832614532423,0.0041398869595721905,2.5758865882058997,5.032329015236658,11.363763208642553,5.028756448049663,3.4260560181931234,0.1838976058074366,3.8279947280404745,6.500500530788144,0.020378123113143805,89.071628106918,3.095308661628496,0.0015655248299186709,0.000711719980032598,0.9992887862050354,0.0007112137949646469,8.845378050456816e-05,8.832800614888395e-05,8.832800614888395e-05,Lower height group (42–55 cm)
P3_x57_h45,P3,57.0,45.0,110.25,0.0,4.0,19.71959594629013,1.6796765385436103,8.517804031677484,8.0,101.405,0.0,4.0,2.477979114806917,0.5306172840936959,0.1202342872191979,22.659323550788645,110.25,0.0,4.0,0.00026492980549735297,2.9481677018715806e-05,10.434414041700517,1.1611529479647063,11.128108807300796,high,2.629360748212701e-07,5.8521549886519993e-08,0.006753090482572192,0.0015030319511412371,22.256949688740814,high,110.25,0.0,4.0,8.0,17.40668554718224,1.5674513080649306,9.004880933916029,0.40774808967457593,0.07477372427689194,18.338215719555894,110.25,0.0,4.0,8.844999999999999,10.44116713218309,1.1611539207496024,11.12092073663438,high,1.1611529479647063,0.0015030319511412371,1.1611539207496024,11.128108807300796,22.256949688740814,11.12092073663438,1.6796765385436103,0.1202342872191979,8.517804031677484,22.659323550788645,0.023424797820891376,17.814433636856815,1.569233798067292,0.004785646846093889,0.0006471940307892581,0.9993532245584158,0.0006467754415842037,0.00016104687301009586,0.00016083861805416395,0.00016083861805416395,Lower height group (42–55 cm)
P3_x114_h45,P3,114.0,45.0,167.25,0.0,4.0,7.366787062220275,1.0015034829391525,13.594847719642235,8.0,158.405,0.0,4.0,2.477979114806917,0.2143766997737899,0.0548787118276061,25.59919612789735,167.25,0.0,4.0,9.522354677402007e-05,1.4672413827397601e-05,3.75043461679999,0.5778815281988648,15.408388286793674,high,9.593462891497671e-08,2.692733783869444e-08,0.002463926754498034,0.0006915853939140928,28.068423407942856,very high,167.25,0.0,4.0,8.0,6.303312728787816,0.7698995604160809,12.214205347925668,0.14090227173701428,0.029537942933587347,20.963425620786417,167.25,0.0,4.0,8.844999999999999,3.752898543554488,0.5778819420295226,15.398283095662705,high,0.5778815281988648,0.0006915853939140928,0.5778819420295226,15.408388286793674,28.068423407942856,15.398283095662705,1.0015034829391525,0.0548787118276061,13.594847719642235,25.59919612789735,0.022353685720446725,6.44421500052483,0.770465977965038,0.005423485236434548,0.000656970993031295,0.9993434603344847,0.000656539665515277,0.0002103594879875558,0.00021008335996605822,0.00021008335996605822,Lower height group (42–55 cm)
P3_x176_h45,P3,176.0,45.0,229.25,0.0,4.0,3.821000679181754,0.7645726538544795,20.009749226692325,8.0,220.405,0.0,4.0,2.477979114806917,0.1052193071303357,0.0303473132854502,28.841962671222344,229.25,0.0,4.0,6.857798596434607e-05,1.6337298066339256e-05,2.7009837505997916,0.6434539595378229,23.822948190448567,high,7.020165610705794e-08,1.6209684941797477e-08,0.001803016706777995,0.00041631970500949746,23.090174563798914,high,229.25,0.0,4.0,8.0,4.428543306599118,0.7768557728555078,17.542015942305216,0.09406334940430446,0.02034617265150347,21.63028722701682,229.25,0.0,4.0,8.844999999999999,2.7027867673065695,0.6434540942188487,23.807060993571287,high,0.6434539595378229,0.00041631970500949746,0.6434540942188487,23.822948190448567,23.090174563798914,23.807060993571287,0.7645726538544795,0.0303473132854502,20.009749226692325,28.841962671222344,0.02124024603398087,4.522606656003423,0.7771221645021412,0.0059152908736639885,0.0006675407456181881,0.999332904567764,0.0006670954322359549,0.00022146754779166504,0.0002211721663692966,0.0002211721663692966,Lower height group (42–55 cm)
P3_x199_h45,P3,199.0,45.0,252.25,0.0,4.0,3.079347525558637,0.6293619559040283,20.4381594048841,8.0,243.405,0.0,4.0,2.477979114806917,0.0932823974288356,0.0559328092947328,59.96073303905326,252.25,0.0,4.0,3.754759757608182e-05,1.0500875834557407e-05,1.4788339071343297,0.413583084970612,27.96683812667302,very high,1.5828672415813206e-08,7.940532503578328e-09,0.0004065340106550268,0.0002039398150783231,50.165499007014354,very high,252.25,0.0,4.0,8.0,2.3466590806360337,0.5235553847996243,22.3106709074128,0.027955923115933555,0.00961154786374497,34.38107847086917,252.25,0.0,4.0,8.844999999999999,1.4792404411449847,0.4135831352524625,27.959155506344487,very high,0.413583084970612,0.0002039398150783231,0.4135831352524625,27.96683812667302,50.165499007014354,27.959155506344487,0.6293619559040283,0.0559328092947328,20.4381594048841,59.96073303905326,0.011913073929919313,2.374615003751967,0.5236436028493232,0.004882652365262962,0.00027490173757430575,0.9997251738126222,0.0002748261873778647,0.00015788842734306463,0.00015780165551925252,0.00015780165551925252,Lower height group (42–55 cm)
P3_x225_h45,P3,225.0,45.0,278.25,0.0,4.0,1.8433993832873188,0.4679328394763251,25.38423543583184,8.0,269.405,0.0,4.0,2.477979114806917,0.108116893866989,0.0568809587048862,52.61061122868003,278.25,0.0,4.0,1.6241104567084652e-05,5.543458863067213e-06,0.6396653227800286,0.21833234237948226,34.13227739634144,very high,1.9882400851727856e-08,7.284746865601813e-09,0.0005106475102503778,0.00018709701496640596,36.63917109370995,very high,278.25,0.0,4.0,8.0,1.676448433231045,0.46231081410050917,27.576798960018735,0.03645216868063083,0.01035792368701165,28.41510961325991,278.25,0.0,4.0,8.845000000000027,0.6401759702902791,0.21833242254462457,34.10506371328257,very high,0.21833234237948226,0.00018709701496640596,0.21833242254462457,34.13227739634144,36.63917109370995,34.10506371328257,0.4679328394763251,0.0568809587048862,25.38423543583184,52.61061122868003,0.021743686210721078,1.7129006019116757,0.4624268325015121,0.008609781221243337,0.0007983041944982562,0.9992023325867435,0.0007976674132564389,0.00039974569148050997,0.00039910821760465377,0.00039910821760465377,Lower height group (42–55 cm)
P3_x300_h45,P3,300.0,45.0,353.25,0.0,4.0,0.8170829818587718,0.3295526790811742,40.3328286597622,8.0,344.405,0.0,4.0,2.477979114806917,0.0489094229806088,0.0170855952309302,34.93313596789767,353.25,0.0,4.0,9.691547544626063e-06,4.668041785689883e-06,0.3817072208829473,0.18385353306853178,48.166113452936614,very high,5.849981180038925e-09,2.871488960880943e-09,0.00015024736433371115,7.374957881195064e-05,49.085439294726704,very high,353.25,0.0,4.0,8.0,0.7308364288190238,0.30548379603060966,41.799202117531046,0.011302791782175902,0.0048609498815777455,43.006630355194986,353.25,0.0,4.0,8.845000000000027,0.381857468247281,0.18385354786019792,48.14716566997693,very high,0.18385353306853178,7.374957881195064e-05,0.18385354786019792,48.166113452936614,49.085439294726704,48.14716566997693,0.3295526790811742,0.0170855952309302,40.3328286597622,34.93313596789767,0.015465556089534776,0.7421392206011996,0.30552246802980354,0.009275135806149028,0.0003936193923346956,0.9996065354829294,0.000393464517070581,0.0002706932562506202,0.00027048028177512447,0.00027048028177512447,Lower height group (42–55 cm)
P3_x0_h85,P3,0.0,85.0,53.25,0.0,44.0,42.94258993047043,2.270541810699077,5.287389080107594,8.0,44.405,0.0,44.0,2.477979114806917,3.219982284286084,0.1306462808237768,4.05736023646301,53.25,0.0,44.0,0.000558811045456692,4.106509299972484e-05,22.009097120742467,1.6173725044475893,7.348654493070036,moderate,1.4387272212875127e-06,1.442354884766407e-07,0.03695139631067573,0.0037044567016635143,10.025214393842132,high,53.25,0.0,44.0,8.0,40.52764271379322,2.2435564614375423,5.535867154380455,1.8216072467127362,0.13131614920477047,7.208806917173994,53.25,0.0,44.0,8.844999999999999,22.046048517053144,1.6173767468164373,7.336356651693649,moderate,1.6173725044475893,0.0037044567016635143,1.6173767468164373,7.348654493070036,10.025214393842132,7.336356651693649,2.270541810699077,0.1306462808237768,5.287389080107594,4.05736023646301,0.04494727856680321,42.34924996050596,2.247396165944072,0.004085327414337209,0.0016789146827768278,0.9983238993472189,0.0016761006527810617,0.00020869094990439436,0.00020799196210794744,0.00020799196210794744,Upper height group (85–113 cm)
P3_x5_h85,P3,5.0,85.0,58.25,0.0,44.0,37.74538370998524,2.280265275561035,6.041176566335471,8.0,49.405,0.0,44.0,2.477979114806917,2.609145913130434,0.1229137758927961,4.710881644228363,58.25,0.0,44.0,0.0004991233030240592,3.804705468095604e-05,19.6582607677422,1.4985053148815364,7.622776666695136,moderate,1.2019910449039335e-06,1.0968704981013851e-07,0.030871208110166564,0.002817135581862529,9.12544650604323,moderate,58.25,0.0,44.0,8.0,37.20530813258706,2.095469663694141,5.632179301476553,1.535652158977999,0.10275946145101035,6.691584474403267,58.25,0.0,44.0,8.844999999999999,19.689131975852366,1.498507962935499,7.610838125181631,moderate,1.4985053148815364,0.002817135581862529,1.498507962935499,7.622776666695136,9.12544650604323,7.610838125181631,2.280265275561035,0.1229137758927961,6.041176566335471,4.710881644228363,0.04127508240236735,38.74096029156505,2.097987754582981,0.0036100657213167017,0.0015703936617233205,0.998432068607797,0.0015679313922029878,0.0001867253522328713,0.0001861402661971577,0.0001861402661971577,Upper height group (85–113 cm)
P3_x57_h85,P3,57.0,85.0,110.25,0.0,44.0,14.292598153561366,1.3002610502747372,9.097443559978238,8.0,101.405,0.0,44.0,2.477979114806917,0.556813465062792,0.0610576617788448,10.965550513754073,110.25,0.0,44.0,0.00019050292734084463,2.4968453439554197e-05,7.503068279911689,0.9833970197507013,13.10659830170539,high,2.6133900415943936e-07,5.99045681731484e-08,0.006712072289485772,0.0015385525530023632,22.922168991124433,high,110.25,0.0,44.0,8.0,12.772310817205653,1.304655949052543,10.214721264808505,0.36744010949035727,0.05561027135626716,15.134513059393297,110.25,0.0,44.0,8.844999999999999,7.509780352201175,0.9833982233045367,13.094899946258682,high,0.9833970197507013,0.0015385525530023632,0.9833982233045367,13.10659830170539,22.922168991124433,13.094899946258682,1.3002610502747372,0.0610576617788448,9.097443559978238,10.965550513754073,0.028768491054522144,13.13975092669601,1.3058405904544816,0.0052528619037051525,0.000894576996914224,0.9991062225558277,0.0008937774441723067,0.00023621046855742107,0.00023578841807359965,0.00023578841807359965,Upper height group (85–113 cm)
P3_x100_h85,P3,100.0,85.0,153.25,0.0,44.0,5.339717552282375,0.7721656430708489,14.460795641537246,8.0,144.405,0.0,44.0,2.477979114806917,0.4029100027089333,0.0674358277120136,16.737193730265865,153.25,0.0,44.0,9.009168316644029e-05,1.7497831150429506e-05,3.5483131922720985,0.6891622281328047,19.422249130480843,high,1.4970759164399566e-07,2.5198365913432676e-08,0.0038449988765789844,0.0006471795288723469,16.83172218370484,high,153.25,0.0,44.0,8.0,5.610482686047049,0.814292646790148,14.513771672716281,0.20737564888954624,0.031674252032389695,15.273853126921493,153.25,0.0,44.0,8.844999999999999,3.5521581911486777,0.6891625320099132,19.40123426167165,high,0.6891622281328047,0.0006471795288723469,0.6891625320099132,19.422249130480843,16.83172218370484,19.40123426167165,0.7721656430708489,0.0674358277120136,14.460795641537246,16.737193730265865,0.03696217607181601,5.817858334936595,0.8149084444637422,0.007787888900514914,0.0010836131615870436,0.9989175597848766,0.0010824402151233049,0.0002784971486229347,0.0002778945619046547,0.0002778945619046547,Upper height group (85–113 cm)
P3_x114_h85,P3,114.0,85.0,167.25,0.0,44.0,5.85412019810632,0.8208268993675025,14.021353706284032,8.0,158.405,0.0,44.0,2.477979114806917,0.1619913095834773,0.0350020930777493,21.607389413511783,167.25,0.0,44.0,0.00010312681386430451,1.7436524690757585e-05,4.0617093748339546,0.6867476376625224,16.90784776275622,high,2.0132003476473332e-07,5.260263547686542e-08,0.005170581524976977,0.0013510141475965244,26.128862702779642,very high,167.25,0.0,44.0,8.0,6.4731324604099605,0.8741369481393062,13.504079415732283,0.21835174806320387,0.04325500923300555,19.80978380831877,167.25,0.0,44.0,8.844999999999999,4.066879956358932,0.6867489665622236,16.886384007682103,high,0.6867476376625224,0.0013510141475965244,0.6867489665622236,16.90784776275622,26.128862702779642,16.886384007682103,0.8208268993675025,0.0350020930777493,14.021353706284032,21.607389413511783,0.03373200678321591,6.691484208473164,0.8752064898788442,0.008087157668225894,0.0012730062758831322,0.9987286122087542,0.001271387791245795,0.00039618785559356593,0.00039518107919699633,0.00039518107919699633,Upper height group (85–113 cm)
P3_x176_h85,P3,176.0,85.0,229.25,0.0,44.0,2.914675852640374,0.5685049922682578,19.504913102198145,8.0,220.405,0.0,44.0,2.477979114806917,0.0957739841682948,0.0254635792393013,26.587156690230763,229.25,0.0,44.0,4.148526311769894e-05,1.1258668349510267e-05,1.6339211482314075,0.4434291826713808,27.138958520205115,very high,8.560279286765811e-08,3.555606069279417e-08,0.002198570151277762,0.0009132002720641649,41.536098883787375,very high,229.25,0.0,44.0,8.0,2.511097762886324,0.578278265750296,23.028902908407964,0.09295154810021496,0.025765846642019467,27.719653054342064,229.25,0.0,44.0,8.844999999999999,1.6361197183826852,0.44343012299498297,27.102547448869846,very high,0.4434291826713808,0.0009132002720641649,0.44343012299498297,27.138958520205115,41.536098883787375,27.102547448869846,0.5685049922682578,0.0254635792393013,19.504913102198145,26.587156690230763,0.03701629999198993,2.6040493109865386,0.5788519944617535,0.01333979085524454,0.00134557910193986,0.9986562290481708,0.0013437709518292847,0.0006676256628157553,0.0006658325964162396,0.0006658325964162396,Upper height group (85–113 cm)
P3_x200_h85,P3,200.0,85.0,253.25,0.0,44.0,2.852685627241905,0.6124585470168724,21.46954228563288,8.0,244.405,0.0,44.0,2.477979114806917,0.0709781111615854,0.0215076615356194,30.301822891082693,253.25,0.0,44.0,3.6271813541378624e-05,1.0175996337006801e-05,1.428586413006994,0.40078751753817937,28.05483195759732,very high,1.1369000770054948e-07,4.373269458592926e-08,0.0029199451215966518,0.0011232039718636,38.46661238788701,very high,253.25,0.0,44.0,8.0,2.3292557888355314,0.5361390735733746,23.017612584378615,0.09988044444056719,0.03004581527943346,30.08177971946441,253.25,0.0,44.0,8.844999999999999,1.4315063581285907,0.40078909142038643,27.997716471503367,very high,0.40078751753817937,0.0011232039718636,0.40078909142038643,28.05483195759732,38.46661238788701,27.997716471503367,0.6124585470168724,0.0215076615356194,21.46954228563288,30.301822891082693,0.042880839845631805,2.4291362332760986,0.5369803136316287,0.016242297400171562,0.002043940146015064,0.9979602290237719,0.002039770976228075,0.0009731288684720635,0.0009691629972918273,0.0009691629972918273,Upper height group (85–113 cm)
P3_x225_h85,P3,225.0,85.0,278.25,0.0,44.0,1.2217811403531444,0.3802837864524898,31.125360663414096,8.0,269.405,0.0,44.0,2.477979114806917,0.0377400637638158,0.012429330097688,32.93404636376102,278.25,0.0,44.0,1.934470932110099e-05,6.260806788426305e-06,0.7619025960245452,0.2465855064623224,32.36443972614821,very high,5.6727645823812134e-08,2.7650456713206442e-08,0.001456958408510182,0.0007101575399863073,48.74247170257121,very high,278.25,0.0,44.0,8.0,1.6675351956786801,0.4519697639063562,27.10406143616095,0.05938236833107253,0.019865895043516907,33.45419794097677,278.25,0.0,44.0,8.845000000000027,0.7633595544330555,0.2465865290745049,32.302802479186084,very high,0.2465855064623224,0.0007101575399863073,0.2465865290745049,32.36443972614821,48.74247170257121,32.302802479186084,0.3802837864524898,0.012429330097688,31.125360663414096,32.93404636376102,0.03561086355775786,1.7269175640097527,0.45240614636789295,0.01533259013190384,0.0019122633471946393,0.9980913864245895,0.0019086135754104237,0.001118843289842957,0.001114576486588258,0.001114576486588258,Upper height group (85–113 cm)
P3_x300_h85,P3,300.0,85.0,353.25,0.0,44.0,0.9274157830049132,0.3460097902363458,37.309025420641646,8.0,344.405,0.0,44.0,2.477979114806917,0.0532074291645009,0.0180972295194258,34.01259899905105,353.25,0.0,44.0,1.6109982251603687e-05,6.831085089568164e-06,0.6345009943373818,0.26904624809892613,42.4028095306446,very high,2.6077215978414955e-08,1.153429569371298e-08,0.0006697513802756739,0.0002962398466065695,44.2313155793177,very high,353.25,0.0,44.0,8.0,1.3859661915981791,0.4074167701194644,29.395866406356262,0.02803639378089532,0.010280682454698348,36.66906141724923,353.25,0.0,44.0,8.845000000000027,0.6351707457176575,0.26904641118988304,42.35812385941937,very high,0.26904624809892613,0.0002962398466065695,0.26904641118988304,42.4028095306446,44.2313155793177,42.35812385941937,0.3460097902363458,0.0180972295194258,37.309025420641646,34.01259899905105,0.02022877177730152,1.4140025853790745,0.40754645993593275,0.009506956801386737,0.0010555560767483187,0.9989455569470238,0.0010544430529761646,0.0006467732009883017,0.000645409949085917,0.000645409949085917,Upper height group (85–113 cm)
P3_x400_h85,P3,400.0,85.0,453.25,0.0,44.0,1.6003720929427985,0.4388882561117321,27.42413830178049,8.0,444.405,0.0,44.0,2.477979114806917,0.0331993362266996,0.0166394317830645,50.119772484134046,453.25,0.0,44.0,1.2335520022813339e-05,7.211422955314768e-06,0.48584161036953405,0.28402607552712555,58.460631914811415,very high,1.4559025443376125e-08,8.50561625398722e-09,0.0003739251687849273,0.00021845308298702084,58.42160443408659,very high,453.25,0.0,44.0,8.0,0.6565738566026325,0.2919313902625898,44.46284105388477,0.0246532329561851,0.011879277334037281,48.18547472110331,453.25,0.0,44.0,8.845000000000027,0.486215535538319,0.28402615953656435,58.4156899104636,very high,0.28402607552712555,0.00021845308298702084,0.28402615953656435,58.460631914811415,58.42160443408659,58.4156899104636,0.4388882561117321,0.0166394317830645,27.42413830178049,50.119772484134046,0.037548301243291164,0.6812270895588175,0.29217298617536064,0.0246185866150126,0.0007696441819804557,0.9992309477146366,0.0007690522853633869,0.0006360972669971368,0.000635119259097611,0.000635119259097611,Upper height group (85–113 cm)
P4_x0_h42,P4,0.0,42.0,50.10139789775538,41.10139789775538,1.0,33.5301151517884,1.9966661441925333,5.954844279996566,8.0,43.84703841816037,34.84703841816037,1.0,2.477979114806917,0.3130928638831567,0.0237728027204171,7.592891906117951,50.10139789775538,41.10139789775538,1.0,0.0004494511236182563,3.743826098751208e-05,17.701893173311774,1.4745276221812191,8.329773588309118,moderate,2.2592152292367698e-07,2.4618994242803948e-08,0.005802431208046161,0.0006322992986968019,10.897144249120958,high,50.10139789775538,41.10139789775538,1.0,8.0,32.729372198173195,2.1416986420034814,6.543659404878598,0.345351830735437,0.027563183274820876,7.9811892747533015,50.10139789775538,41.10139789775538,1.0,8.844999999999995,17.70769560451982,1.4745277577508682,8.327044866156953,moderate,1.4745276221812191,0.0006322992986968019,1.4745277577508682,8.329773588309118,10.897144249120958,8.327044866156953,1.9966661441925333,0.0237728027204171,5.954844279996566,7.592891906117951,0.010551740150845697,33.07472402890863,2.141876000666658,0.0010890237317038344,0.0003277859125708761,0.9996723214958266,0.00032767850417335576,4.495962059042146e-05,4.493016081543334e-05,4.493016081543334e-05,Lower height group (42–55 cm)
