radiation_type,position,physical_point_id,distance_cm,height_cm,geometry_x_cm,geometry_y_cm,geometry_z_cm,instrument_model,measurement_quantity,response_reference,instrument_orientation_deg,instrument_orientation_limit_deg,reported_rate_uSv_h,reported_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_position_limit_cm,height_position_limit_cm,analysis_height_interval,analysis_height_interval_label,source_table,source_rate_column,source_uncertainty_column,source_significance_column,source_position_limit_column,source_height_limit_column,reported_relative_uncertainty_percent,component_conversion_factor,u_mc_component_conversion_factor,component_ap_dose_rate_uSv_h,u_component_ap_dose_rate_uSv_h,u_scaled_measurement_uSv_h,u_scaled_notebook3_mc_uSv_h,component_ap_95_upper_uSv_h,central_interpolation_eligible,gamma_upper_limit_only,factor_available,theory_factor_distance_endpoint_representative,theory_factor_height_endpoint_representative,theory_factor_interpolation_status
neutron,P3,P3_x5_h45,5.0,45.0,58.25,0.0,4.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,100.8477537437604,2.210289871837092,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.191709571889047,1.0,0.07116787943671324,100.8477537437604,7.509756587720256,2.210289871837092,7.177120779899287,104.48335705606576,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x57_h45,57.0,45.0,110.25,0.0,4.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,23.99251247920133,0.6089788511217575,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.538203748563933,1.0,0.1573752239884828,23.99251247920133,3.8246208919726365,0.6089788511217575,3.7758270254607784,24.994193551205694,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x114_h45,114.0,45.0,167.25,0.0,4.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,12.69467554076539,0.4552229911998541,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,3.585936400958285,1.0,0.21790751689494353,12.69467554076539,2.8034712886117745,0.4552229911998541,2.7662652248751605,13.443450728912168,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P3,P3_x176_h45,176.0,45.0,220.405,0.0,4.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.1429999999999998,0.0487339717240448,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,34.07970050632508,1.502236909505197,0.5550180864051504,0.21481987805924288,0.10797644941435777,0.07320997107064271,0.0793675863559364,0.3352395645038019,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x176_h45,176.0,45.0,229.25,0.0,4.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,7.416666666666667,0.3772385728253471,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,5.086362779667601,1.0,0.3369073642664394,7.416666666666667,2.527045438104363,0.3772385728253471,2.498729618309426,8.037168901404437,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P3,P3_x199_h45,199.0,45.0,243.405,0.0,4.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.093,0.0482182538049647,False,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,51.847584736521185,0.38205976152359455,0.2986883202871772,0.035531557821694294,0.033331629312598386,0.018422254549808968,0.027778013786707478,0.06583347003457084,False,True,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x199_h45,199.0,45.0,252.25,0.0,4.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,5.872712146422629,0.3269749758421216,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,5.567699687806066,1.0,0.39551081775433955,5.872712146422629,2.345622802360903,0.3269749758421216,2.3227211834674564,6.410538121358912,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P3,P3_x225_h45,225.0,45.0,269.405,0.0,4.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.0919999999999998,0.0482078831727757,False,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,52.39987301388675,0.4140585658591818,0.2654598304178958,0.03809338805904465,0.03154181289565609,0.01996088696962649,0.02442230439844636,0.07092612538820317,False,True,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x225_h45,225.0,45.0,278.25,0.0,4.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,5.406821963394343,0.3355071891305184,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,6.205256829279629,1.0,0.48270329608586693,5.406821963394343,2.631367510167235,0.3355071891305184,2.6098907830799076,5.95868218030397,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x300_h45,300.0,45.0,353.25,0.0,4.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,2.8111480865224623,0.2479589390624021,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,8.820557702071836,1.0,0.6811717089194412,2.8111480865224623,1.9308620258442493,0.2479589390624021,1.9148745461221228,3.2190042467742934,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P3,P3_x320_h45,320.0,45.0,364.405,0.0,4.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.0789999999999999,0.0480728613668876,False,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,60.851723249224875,0.26930749363921913,0.16224976012611317,0.021275291997498287,0.018218206035616222,0.012946381806782144,0.012817731049962925,0.042570195068282454,False,True,True,True,False,endpoint-representative within same P and height interval
gamma,P3,P3_x5_h64,5.0,64.0,49.405,0.0,23.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,4.875,0.1076304426590279,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.2078039519800594,1.1289407386436676,0.14779710891324846,5.50358610088788,0.7306847848321922,0.12150839143602786,0.7205109059520862,5.703449619246469,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P3,P3_x57_h64,57.0,64.0,101.405,0.0,23.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,1.0139999999999998,0.0612118028489061,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,6.0366669476238775,1.1157201879621437,0.35437366018141797,1.1313402705936135,0.365767418686089,0.0682952441800832,0.35933489142395775,1.2436759506867596,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P3,P3_x114_h64,114.0,64.0,158.405,0.0,23.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.325,0.0505667875190821,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,15.559011544332954,1.0075911109124358,0.3827726086957149,0.32746711104654164,0.1344306565801943,0.050950645611625024,0.12440109782610734,0.4112734652763422,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P3,P3_x320_h65,320.0,65.0,364.405,0.0,24.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.0919999999999998,0.0482078831727757,False,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,52.39987301388675,0.26930749363921913,0.16224976012611317,0.024776289414808108,0.01978298048569065,0.012982744190912512,0.01492697793160238,0.04613100328501371,False,True,True,True,True,endpoint-representative within same P and height interval
neutron,P3,P3_x0_h85,0.0,85.0,53.25,0.0,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,37.08735440931781,0.858647971021281,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.3152041570416104,1.0,0.10392566849293626,37.08735440931781,3.948812661760605,0.858647971021281,3.854328099622801,38.49970463872669,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x5_h85,5.0,85.0,58.25,0.0,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,34.508319467554074,0.9116323849114012,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.6417756615721313,1.0,0.10780234144981436,34.508319467554074,3.830150289311758,0.9116323849114012,3.7200776381005403,36.007821302322014,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x57_h85,57.0,85.0,110.25,0.0,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,17.13727121464226,0.5146363290752796,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,3.0030237756613727,1.0,0.18535529074847937,17.13727121464226,3.217903113193723,0.5146363290752796,3.1764838886255626,17.983772647082727,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x100_h85,100.0,85.0,153.25,0.0,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,12.295341098169716,0.4667657289114996,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,3.7962812514488298,1.0,0.27467208132115056,12.295341098169716,3.409290513547711,0.4667657289114996,3.377186929987757,13.063102400306445,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x114_h85,114.0,85.0,167.25,0.0,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,10.348585690515806,0.4320988161965991,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,4.175438355722423,1.0,0.23911307616629437,10.348585690515806,2.5119258228191286,0.4320988161965991,2.47448215842973,11.05932499553822,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x176_h85,176.0,85.0,229.25,0.0,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,6.383333333333334,0.3764115830268311,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,5.896787201464717,1.0,0.38380283207954935,6.383333333333334,2.4786888871600827,0.3764115830268311,2.4499414114411233,7.002475290901562,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x200_h85,200.0,85.0,253.25,0.0,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,4.65,0.3148897219759979,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,6.7718219779784485,1.0,0.3967552384453225,4.65,1.8715916498101461,0.3148897219759979,1.8449118587707498,5.167947501281962,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x225_h85,225.0,85.0,278.25,0.0,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,3.4833333333333334,0.2680845374798093,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,7.696206817602181,1.0,0.45770229599325374,3.4833333333333334,1.6167116001150756,0.2680845374798093,1.5943296643765006,3.9242931571366055,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x300_h85,300.0,85.0,353.25,0.0,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,2.079034941763727,0.2281048758492553,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,10.971671099271903,1.0,0.5996662832096072,2.079034941763727,1.2674227536101352,0.2281048758492553,1.2467271561903563,2.45423407412969,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P3,P3_x400_h85,400.0,85.0,453.25,0.0,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,0.7666666666666666,0.1372028097361333,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,17.89601866123478,1.0,0.826758185188277,0.7666666666666666,0.6485274277536985,0.1372028097361333,0.633847941977679,0.9923452058890783,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P3,P3_x176_h88,176.0,88.0,220.405,0.0,47.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.1259999999999999,0.0488466989672792,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,38.76722140260257,2.01245829084167,0.992475470032381,0.2535697446460502,0.15906367359356416,0.09830194431694826,0.1250519092240799,0.4152620542921642,True,False,True,False,True,endpoint-representative within same P and height interval
neutron,P4,P4_x0_h42,0.0,42.0,50.10139789775538,41.10139789775538,1.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,43.141666666666666,0.702371029275019,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,1.6280572438285164,1.0,0.11780078780083961,43.141666666666666,5.130428085648809,0.702371029275019,5.082122320374555,44.29696420163532,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P4,P4_x20_h42,20.0,42.0,64.24353352148633,55.243533521486334,1.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,27.433333333333334,0.6694862467138862,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.4404115919096707,1.0,0.13461503753357806,27.433333333333334,3.7531335897336917,0.6694862467138862,3.692939196337825,28.5345402144348,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P4,P4_x71_h42,71.0,42.0,100.30597936200024,91.30597936200024,1.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,71.89600665557404,2.958208605428589,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,4.114565944670922,1.0,0.2100117557229499,71.89600665557404,15.38606506140286,2.958208605428589,15.099006587205995,76.7618268094923,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P4,P4_x85_h45,85.0,45.0,110.20547429861192,101.20547429861192,4.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,12.922148209825146,0.925974822327189,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,7.165796331163723,1.0,0.21781710536211513,12.922148209825146,2.9630673250710706,0.925974822327189,2.8146649181243513,14.445241254795768,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P4,P4_x0_h58,0.0,58.0,43.84703841816037,34.84703841816037,17.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,1.571,0.068583509896448,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,4.365595792262763,1.8688360143874658,0.5066064271667442,2.935941378602709,0.8061332341125823,0.1281713332875812,0.7958786970789551,3.1467644610319927,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P4,P4_x20_h58,20.0,58.0,57.98917404189133,48.98917404189133,17.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,1.142,0.0665275119762462,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,5.825526442753609,1.8688360143874658,0.5066064271667442,2.1342107284304856,0.5917528938416705,0.12432901032880236,0.5785445398244218,2.3387137520051033,True,False,True,False,True,endpoint-representative within same P and height interval
