point_name,position,distance_cm,height_cm,common_dose_x_cm,common_dose_y_cm,common_dose_z_cm,gamma_flux_x_cm,gamma_flux_y_cm,gamma_flux_z_cm,analysis_height_interval,analysis_height_interval_label,target_grid_origin,geometry_reconstruction_mode,measured_neutron_ap_component_uSv_h,u_measured_neutron_ap_component_uSv_h,measured_gamma_ap_component_uSv_h,u_measured_gamma_ap_component_uSv_h,measured_total_ap_estimate_uSv_h,u_measured_total_ap_estimate_uSv_h,neutron_component_available,gamma_component_available,total_estimate_available,neutron_height_interpolation_mode,gamma_height_interpolation_mode,neutron_support_minimum_height_cm,neutron_support_maximum_height_cm,gamma_support_minimum_height_cm,gamma_support_maximum_height_cm,horizontal_position_limit_cm,vertical_uncertainty_scope,result_status,relative_total_uncertainty_percent,hollow_neutron_ap_uSv_h,u_mc_hollow_neutron_ap_uSv_h,hollow_gamma_ap_uSv_h,u_mc_hollow_gamma_ap_uSv_h,hollow_total_ap_uSv_h,u_mc_hollow_total_ap_uSv_h,hollow_grid_status,massive_neutron_ap_uSv_h,u_mc_massive_neutron_ap_uSv_h,massive_gamma_ap_uSv_h,u_mc_massive_gamma_ap_uSv_h,massive_total_ap_uSv_h,u_mc_massive_total_ap_uSv_h,massive_grid_status,hollow_simulation_available,massive_simulation_available,hollow_neutron_comparison_available,hollow_to_measured_neutron_ratio,log10_hollow_to_measured_neutron_ratio,hollow_minus_measured_neutron_relative_residual_percent,massive_neutron_comparison_available,massive_to_measured_neutron_ratio,log10_massive_to_measured_neutron_ratio,massive_minus_measured_neutron_relative_residual_percent,hollow_massive_neutron_comparison_available,hollow_to_massive_neutron_ratio,log10_hollow_to_massive_neutron_ratio,u_mc_hollow_to_massive_neutron_ratio,hollow_minus_massive_neutron_relative_percent,hollow_central_agreement_gain_neutron_log10,hollow_centrally_closer_to_measured_neutron,hollow_gamma_comparison_available,hollow_to_measured_gamma_ratio,log10_hollow_to_measured_gamma_ratio,hollow_minus_measured_gamma_relative_residual_percent,massive_gamma_comparison_available,massive_to_measured_gamma_ratio,log10_massive_to_measured_gamma_ratio,massive_minus_measured_gamma_relative_residual_percent,hollow_massive_gamma_comparison_available,hollow_to_massive_gamma_ratio,log10_hollow_to_massive_gamma_ratio,u_mc_hollow_to_massive_gamma_ratio,hollow_minus_massive_gamma_relative_percent,hollow_central_agreement_gain_gamma_log10,hollow_centrally_closer_to_measured_gamma,hollow_total_comparison_available,hollow_to_measured_total_ratio,log10_hollow_to_measured_total_ratio,hollow_minus_measured_total_relative_residual_percent,massive_total_comparison_available,massive_to_measured_total_ratio,log10_massive_to_measured_total_ratio,massive_minus_measured_total_relative_residual_percent,hollow_massive_total_comparison_available,hollow_to_massive_total_ratio,log10_hollow_to_massive_total_ratio,u_mc_hollow_to_massive_total_ratio,hollow_minus_massive_total_relative_percent,hollow_central_agreement_gain_total_log10,hollow_centrally_closer_to_measured_total,comparison_dependence_status,simulation_measurement_ratio_uncertainty_status,hollow_massive_ratio_uncertainty_status
P1_x420_h85,P1,420.0,85.0,0.0,-464.25,44.0,0.0,-455.405,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,0.9143094841930116,0.4733350535768688,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,1.691729162643772,0.5437996017767183,0.01469516655238,0.0026333931669702,1.706424329196152,0.5438059779480998,exact hollow target point,1.097911965414604,0.3731549848162393,0.0099065843673515,0.0058806189186359,1.1078185497819557,0.3732013188241355,exact massive target point,True,True,True,1.8502806674229428,0.26723761114231026,85.02806674229429,True,1.2008099931104221,0.07947429343795785,20.080999311042213,True,1.540860484205512,0.18776331770435237,0.7208261489765009,54.08604842055121,-0.1877633177043524,False,False,,,,False,,,,True,1.4833736843558236,0.17125057018580114,0.9197903862077708,48.33736843558237,,,False,,,,False,,,,True,1.5403464128056132,0.1876184015193546,0.7143051754697938,54.03464128056132,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x2_h55,P2,2.0,55.0,51.51561146012848,-42.51561146012848,14.0,45.261251980533466,-36.261251980533466,14.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,42.26666666666666,4.766579830133871,10.327194914648246,1.6715535796064855,52.5938615813149,5.051175570749279,True,True,True,single measured height represents interval,single measured height represents interval,55.0,55.0,65.0,65.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,9.604116181770948,24.44134609607164,1.8140877956550536,0.0500076319229112,0.0039421882474542,24.49135372799455,1.8140920790281816,exact hollow target point,14.653920723709415,1.1414139609280256,0.0176002913972334,0.0024411032162362,14.67152101510665,1.1414165712772515,exact massive target point,True,True,True,0.5782652861846603,-0.23787287802487267,-42.173471381533965,True,0.3467015944095288,-0.4600441611077566,-65.32984055904713,True,1.667904894321326,0.22217128308288397,0.1794528027827431,66.7904894321326,0.22217128308288392,True,True,0.00484232478772911,-2.3149460846200154,-99.51576752122708,True,0.0017042664094844271,-2.7684625157163456,-99.82957335905155,True,2.841295680523331,0.4535164310963302,0.4532844522321915,184.1295680523331,0.4535164310963302,True,True,0.46566943349707624,-0.3319222681854173,-53.43305665029238,True,0.27895880952614865,-0.554459919006498,-72.10411904738514,True,1.669312520683904,0.2225376508210807,0.17931723983157155,66.93125206839038,0.22253765082108073,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x57_h55,P2,57.0,55.0,90.40648442538858,-81.40648442538858,14.0,84.15212494579359,-75.15212494579359,14.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,25.24043261231281,4.566809525164412,1.500187696074868,0.5285429474737647,26.74062030838768,4.597293430536782,True,True,True,single measured height represents interval,single measured height represents interval,55.0,55.0,65.0,65.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,17.192171974764392,10.404368533586908,1.1274468788073349,0.0417212855906029,0.0037903612782447,10.44608981917751,1.127453250193116,exact hollow target point,8.07485577954292,1.0207192218461822,0.0073312156841983,0.0021145398090496,8.082186995227119,1.0207214121026755,exact massive target point,True,True,True,0.41221038852208264,-0.38488106733370187,-58.77896114779174,True,0.3199174872939316,-0.49496201991062383,-68.00825127060683,True,1.2884897040447019,0.11008095257692198,0.21452971611367777,28.848970404470187,0.11008095257692196,True,True,0.0278107104196119,-1.5557879170194593,-97.21892895803882,True,0.0048868656258012864,-2.3109696026078703,-99.51131343741987,True,5.690909582776148,0.7551816855884113,1.720926694037886,469.0909582776148,0.755181685588411,True,True,0.39064500743465946,-0.4082177217382096,-60.93549925653405,True,0.30224381117636206,-0.5196425831039911,-69.77561888236379,True,1.2924830649608057,0.11142486136578159,0.2147190452678401,29.248306496080563,0.11142486136578156,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x114_h55,P2,114.0,55.0,130.7115709530218,-121.7115709530218,14.0,124.4572114734268,-115.4572114734268,14.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,13.566666666666666,3.358750151487759,0.6522348577994074,0.2902748249640319,14.218901524466071,3.371270095101688,True,True,True,single measured height represents interval,single measured height represents interval,55.0,55.0,65.0,65.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,23.709778770890534,4.535795918166616,0.7578588114134732,0.014536241666115,0.0021682263524079,4.550332159832731,0.7578619130438986,exact hollow target point,4.353936976916607,0.754920359276662,0.0034771013785193,0.0009802601138277,4.357414078295126,0.7549209957076933,exact massive target point,True,True,True,0.33433385146191275,-0.47581964865774307,-66.56661485380872,True,0.3209290154975386,-0.49359101615221457,-67.90709845024614,True,1.041768850172654,0.01777136749447141,0.2508488711094357,4.176885017265419,0.0177713674944715,True,True,0.022286821215227924,-1.651951870825903,-97.7713178784772,True,0.00533105726708748,-2.2731866521877535,-99.46689427329126,True,4.180563085078974,0.6212347813618505,1.3333761930741423,318.0563085078974,0.6212347813618506,True,True,0.32001995034589,-0.49482294650804604,-67.998004965411,True,0.3064522298573799,-0.5136372142164812,-69.354777014262,True,1.0442735250933703,0.018814267708435112,0.2509619495940633,4.427352509337042,0.018814267708435195,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x176_h55,P2,176.0,55.0,174.55219138658774,-165.55219138658774,14.0,168.29783190699274,-159.29783190699274,14.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,8.917637271214641,3.058734145596832,0.4219044891343184,0.3494148573427983,9.33954176034896,3.0786271804120537,True,True,True,single measured height represents interval,single measured height represents interval,55.0,55.0,65.0,65.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,32.96336436421721,2.038720980700318,0.4984808184704883,0.0149304155976333,0.0024589090363033,2.0536513962979512,0.4984868830938851,exact hollow target point,1.922929344075894,0.4623431471205043,0.0030802882460179,0.0016727893252716,1.926009632321912,0.4623461732440521,exact massive target point,True,True,True,0.2286167197314845,-0.6408920109416494,-77.13832802685155,True,0.21563215519910672,-0.66628647639688,-78.43678448008933,True,1.0602162721064876,0.02539446545523063,0.36356823251958387,6.021627210648764,0.025394465455230608,True,True,0.03538814111285747,-1.45114224961542,-96.46118588871425,True,0.0073009136554535526,-2.136622787729847,-99.26990863445464,True,4.8470839107135095,0.6854805381144271,2.750651550014441,384.7083910713509,0.6854805381144271,True,True,0.21988781130748103,-0.6577988435296711,-78.0112188692519,True,0.20622099903217836,-0.6856671135458978,-79.37790009678217,True,1.066272650891242,0.027868270016226725,0.36401102925662704,6.627265089124188,0.027868270016226715,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x199_h55,P2,199.0,55.0,190.81564735387835,-181.81564735387835,14.0,184.56128787428327,-175.56128787428332,14.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,7.50332778702163,2.778766074906733,0.0892181187835266,0.0453834968773162,7.592545905805155,2.77913665746062,True,True,True,single measured height represents interval,single measured height represents interval,55.0,55.0,65.0,65.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,36.6034883679232,2.6402614388883494,0.6656915122562479,0.0097823064133812,0.0019210428139682,2.6500437453017307,0.6656942841090822,exact hollow target point,2.086335296287209,0.5412330114566745,0.0010469951230897,0.0002559415884369,2.0873822914102997,0.5412330719722858,exact massive target point,True,True,True,0.35187872818979893,-0.4536069863873716,-64.81212718102012,True,0.2780546652774394,-0.5558698138140145,-72.19453347225605,True,1.265501975443206,0.1022628274266429,0.4578034747090738,26.550197544320593,0.10226282742664283,True,True,0.10964484060817727,-0.9600117994457951,-89.03551593918229,True,0.01173522976459597,-1.9305084029107822,-98.8264770235404,True,9.343220610725913,0.970496603464987,2.9296970075938322,834.3220610725913,0.9704966034649871,True,True,0.34903229801686736,-0.4571343833517419,-65.09677019831327,True,0.27492521182049307,-0.5607854316645267,-72.50747881795068,True,1.2695536204397324,0.10365104831278463,0.4583287349793969,26.95536204397325,0.10365104831278477,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x321_h55,P2,321.0,55.0,277.0826746586372,-268.0826746586372,14.0,270.82831517904214,-261.82831517904214,14.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,3.509983361064892,2.3697164970398625,0.0435168848257528,0.0363839101064223,3.553500245890645,2.369995794354393,True,True,True,interpolated between measured heights,single measured height represents interval,55.0,65.0,65.0,65.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,66.6946849685775,1.2195104449660756,0.5041088717061989,0.0070392489836309,0.0014910805332226,1.2265496939497065,0.5041110769007694,exact hollow target point,0.7589452616619261,0.3599011743639542,0.0006772237367433,0.0002907570788928,0.7596224853986695,0.3599012918123971,exact massive target point,True,True,True,0.3474405202297281,-0.4591195333674164,-65.25594797702719,True,0.21622474627106783,-0.6650946038426603,-78.37752537289322,True,1.6068490134527111,0.2059750704752439,1.010849734664032,60.68490134527111,0.20597507047524388,True,True,0.16175902783062157,-0.7911314718486804,-83.82409721693784,True,0.015562321141666984,-1.8079256268940642,-98.44376788583331,True,10.394273859156108,1.0167941550453838,4.976235380815943,939.4273859156108,1.0167941550453838,True,True,0.34516662700899453,-0.4619712013881413,-65.48333729910055,True,0.21376739350929147,-0.6700585381306418,-78.62326064907086,True,1.6146832374320534,0.20808733674250035,1.0127515306834944,61.46832374320536,0.20808733674250046,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x420_h55,P2,420.0,55.0,347.0862459961053,-338.0862459961053,14.0,340.83188651651034,-331.83188651651034,14.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,2.216666666666667,1.4864310870232789,,,,,True,False,False,single measured height represents interval,unavailable,55.0,55.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,0.7180833198271585,0.2433834225288072,0.0033750857170863,0.001135386194721,0.7214584055442448,0.2433860708085963,exact hollow target point,0.3335048641520298,0.1561602224869963,0.0001964957960814,0.0001331968638103,0.3337013599481113,0.1561602792921193,exact massive target point,True,True,True,0.3239473623280414,-0.48952555185398494,-67.60526376719586,True,0.15045332217384802,-0.8225982181210381,-84.95466778261519,True,2.153141968867407,0.3330726662670531,1.244592841516141,115.31419688674069,0.3330726662670531,True,False,,,,False,,,,True,17.176376209535512,1.23493154376727,12.998127208243984,1617.6376209535508,,,False,,,,False,,,,True,2.16198820902746,0.33485332108432475,1.2472206758942652,116.19882090274598,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x0_h85,P2,0.0,85.0,50.10139789775538,-41.10139789775538,44.0,43.84703841816037,-34.84703841816037,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,25.83943427620632,4.558696093422816,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,14.754937870799653,1.3733111143404928,0.0832613384817379,0.0057958999289918,14.83819920928139,1.3733233447470092,exact hollow target point,8.32512804391287,1.0275994497709675,0.0155133176011557,0.0016468319762636,8.340641361514026,1.0276007693774627,exact massive target point,True,True,True,0.5710240291284712,-0.24334561592521078,-42.89759708715289,True,0.3221869316070469,-0.4918920792055947,-67.78130683929531,True,1.7723376496999472,0.2485464632803839,0.2739894010172005,77.23376496999472,0.2485464632803839,True,False,,,,False,,,,True,5.367087854601466,0.7297387043715042,0.6813196677366393,436.70878546014666,,,False,,,,False,,,,True,1.7790237664154764,0.25018174996933884,0.274139068662519,77.90237664154765,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x5_h85,P2,5.0,85.0,53.63693180368812,-44.63693180368812,44.0,47.38257232409311,-38.38257232409311,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,25.11666666666667,3.802118288565584,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,12.716839277495083,1.266054012817123,0.0755732030722031,0.0055042753020935,12.792412480567286,1.266065977908316,exact hollow target point,11.225120659808631,1.185523525666984,0.0119606898149816,0.0015234558042321,11.237081349623615,1.185524504524248,exact massive target point,True,True,True,0.5063107874251526,-0.2955828194642176,-49.36892125748474,True,0.4469192034429448,-0.3497709839609781,-55.30807965570552,True,1.132891098714647,0.05418816449676049,0.16442871517621285,13.289109871464696,0.054188164496760505,True,False,,,,False,,,,True,6.318465259214596,0.8006116019537551,0.9270794454617401,531.8465259214597,,,False,,,,False,,,,True,1.1384105963596824,0.056298929520993184,0.16467871008748092,13.841059635968254,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x30_h85,P2,30.0,85.0,71.3146013333518,-62.3146013333518,44.0,65.06024185375679,-56.0602418537568,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,23.643094841930125,4.122573402304298,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,13.18603942476055,1.1675119909909124,0.0421052449465491,0.0035662971657701,13.2281446697071,1.1675174378068358,exact hollow target point,8.504392679414336,1.0358331445134006,0.0143494250914539,0.0030346715995705,8.51874210450579,1.0358375898297167,exact massive target point,True,True,True,0.5577120725064982,-0.25358995445732185,-44.22879274935018,True,0.35969879308406444,-0.4440610193897466,-64.03012069159355,True,1.5504974807523375,0.19047106493242472,0.23347623071704382,55.04974807523376,0.19047106493242477,True,False,,,,False,,,,True,2.9342809679271236,0.4675016967526946,0.6684716986987737,193.42809679271235,,,False,,,,False,,,,True,1.5528283997129555,0.1911234652743279,0.2333132954631676,55.28283997129555,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x57_h85,P2,57.0,85.0,90.40648442538858,-81.40648442538858,44.0,84.15212494579359,-75.15212494579359,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,19.633111480865225,3.72294198456647,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,10.05425755355359,1.356309422281249,0.0296202486627805,0.0028600861538829,10.08387780221637,1.356312437848191,exact hollow target point,6.165006953331356,0.8163827189579324,0.0062812005445831,0.0014912733438734,6.171288153875939,0.8163840809994598,exact massive target point,True,True,True,0.5121071901085391,-0.2906391265234608,-48.789280989146086,True,0.3140106935846557,-0.5030555618448466,-68.59893064153442,True,1.6308590776399072,0.2124164353213858,0.30828558864032296,63.085907763990726,0.21241643532138577,True,False,,,,False,,,,True,4.715698607700874,0.6735460404444336,1.2086464691540368,371.5698607700875,,,False,,,,False,,,,True,1.633998859036114,0.21325174894395316,0.3082635212191078,63.3998859036114,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x114_h85,P2,114.0,85.0,130.7115709530218,-121.7115709530218,44.0,124.4572114734268,-115.4572114734268,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,12.949999999999998,3.59815895525218,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,4.466033769853953,0.7574220645496278,0.0212855274455296,0.0026320275027795,4.487319297299483,0.7574266376589854,exact hollow target point,3.1645504754910427,0.6166796878622083,0.0044384321830748,0.002299951971508,3.168988907674118,0.6166839767667893,exact massive target point,True,True,True,0.3448674725755949,-0.4623477657575841,-65.51325274244051,True,0.24436683208425045,-0.6119577412294559,-75.56331679157496,True,1.4112695640163426,0.14960997547187185,0.3645821085627194,41.12695640163426,0.14960997547187183,True,False,,,,False,,,,True,4.795731142789183,0.6808548277887808,2.5548747230514883,379.57311427891835,,,False,,,,False,,,,True,1.4160097835725638,0.1510662540154022,0.3647702013370189,41.60097835725639,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x156_h85,P2,156.0,85.0,160.4100557628568,-151.4100557628568,44.0,154.1556962832618,-145.1556962832618,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,10.133333333333336,3.5263891260668974,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,3.1222653985016167,0.5875168065583509,0.0098507619548908,0.001608689156635,3.1321161604565075,0.5875190089429664,exact hollow target point,1.79158716033213,0.4375327626403327,0.0030746740569474,0.0010404299491235,1.7946618343890774,0.4375339996824941,exact massive target point,True,True,True,0.3081182959047647,-0.5112825127360714,-69.18817040952354,True,0.17680136450646014,-0.7525143875393518,-82.31986354935398,True,1.7427370923571484,0.24123187480328045,0.5372861941474258,74.27370923571483,0.24123187480328045,True,False,,,,False,,,,True,3.203839422469008,0.5056707409692404,1.203785609978386,220.38394224690083,,,False,,,,False,,,,True,1.745240301230741,0.2418552331940155,0.5368509478102249,74.52403012307408,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x176_h85,P2,176.0,85.0,174.55219138658774,-165.55219138658774,44.0,168.29783190699274,-159.29783190699274,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,9.300332778702163,3.498477580118299,1.5477424820136023,1.1698447654119597,10.848075260715769,3.6888863026328353,True,True,True,single measured height represents interval,single measured height represents interval,85.0,85.0,85.0,85.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,34.00498442328689,1.418295851735202,0.3563511388408219,0.0093857925770418,0.0015573043054261,1.4276816443122438,0.3563545416433618,exact hollow target point,1.6213921723384952,0.4286753011396153,0.0055732626803908,0.0027033426041604,1.626965435018886,0.428683825060353,exact massive target point,True,True,True,0.15249947345788648,-0.8167316558236162,-84.75005265421136,True,0.17433700609632982,-0.7586104164609867,-82.566299390367,True,0.8747395453930358,-0.058121239362629536,0.3190445880797792,-12.526045460696423,-0.05812123936262947,False,True,0.006064182308177617,-2.217227750937117,-99.39358176918225,True,0.003600897917552811,-2.443589190339884,-99.63991020824471,True,1.6840750410105672,0.2263614394027669,0.8633392587975033,68.40750410105672,0.22636143940276687,True,True,0.1316069081381026,-0.8807213137044614,-86.83930918618974,True,0.14997733661662824,-0.8239743631174425,-85.00226633833717,True,0.877511970188642,-0.05674695058701887,0.31848637048634304,-12.248802981135796,-0.05674695058701884,False,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x199_h85,P2,199.0,85.0,190.81564735387835,-181.81564735387835,44.0,184.56128787428327,-175.56128787428332,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,7.519966722129783,2.6451989810677,0.3504277125487336,0.2286490882623527,7.870394434678516,2.655062721482264,True,True,True,single measured height represents interval,single measured height represents interval,85.0,85.0,85.0,85.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,33.734811431858255,1.5691311455812296,0.3629055549970637,0.010543027972075,0.0021528730970621,1.5796741735533046,0.3629119407105515,exact hollow target point,2.210895015725517,0.5442624381933991,0.0020099537197352,0.0008966726072871,2.2129049694452525,0.5442631768271562,exact massive target point,True,True,True,0.20866197997440405,-0.6805566759538629,-79.13380200255959,True,0.2940032978097214,-0.5316477981166461,-70.59967021902786,True,0.7097266647309849,-0.1489088778372168,0.2397265288185436,-29.027333526901515,-0.14890887783721685,False,True,0.030086170683800564,-1.521633084999219,-96.99138293161994,True,0.005735715663342915,-2.2414123860888453,-99.4264284336657,True,5.2454083238613,0.7197793010896263,2.573548582525375,424.54083238613,0.7197793010896263,True,True,0.20071092836122004,-0.6974289802889839,-79.928907163878,True,0.28116824230495424,-0.5510337340455091,-71.88317576950458,True,0.7138463672704884,-0.14639524624347464,0.24025039345001423,-28.615363272951157,-0.14639524624347477,False,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
N5_P2_x200_h85,P2,200.0,85.0,191.5227541350648,-182.5227541350648,43.99999999999984,185.26839465546985,-176.26839465546982,43.99999999999984,upper,Upper height interval (85–113 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,7.495444033732122,2.650711608655228,0.3285115220528288,0.2129831176554493,7.823955555784951,2.6592543768255457,True,True,True,single measured height represents interval,single measured height represents interval,85.0,85.0,85.0,85.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,33.98861813394787,1.5689803387050638,0.3643038400552727,0.010489062696643426,0.0021458707458901663,1.5794806877158376,0.36431020201864966,log-linear hollow interpolation within identical P and height,2.187837508498899,0.5415047846596733,0.001976510921109458,0.0008810592947884463,2.1898172333527794,0.5415055128589257,log-linear massive interpolation within identical P and height,True,True,True,0.2093245352302149,-0.6791798643961628,-79.0675464769785,True,0.2918889793123482,-0.5347823021143776,-70.81110206876518,True,0.7171375079777107,-0.14439756228178527,0.24337550828153767,-28.286249202228934,-0.14439756228178524,False,True,0.031929055733261776,-1.4958139250527185,-96.80709442667383,True,0.006016564986087795,-2.2206513880382297,-99.39834350139122,True,5.30685795085599,0.7248374629855111,2.6028506226562986,430.68579508559907,0.7248374629855112,True,True,0.20187751278162439,-0.6949120546014683,-79.81224872183756,True,0.27988620560780814,-0.5530185055211148,-72.01137943921918,True,0.7212842531600369,-0.14189354908035354,0.24390649854656454,-27.871574683996318,-0.14189354908035356,False,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
